molecule_chembl_id,canonical_smiles,pIC50,fingerprint
CHEMBL286859,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2noc(Cc3ccc(F)cc3)n2)cc1,5.522878745280337,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF6420>
CHEMBL289249,O=C(c1ccc(F)cc1)c1nc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)no1,5.614393726401688,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF6490>
CHEMBL33155,COC(=O)NC(c1ccc(F)cc1)c1nc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)no1,5.585026652029182,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF6500>
CHEMBL33384,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(COc3ccc(F)c(F)c3)no2)cc1,5.455931955649724,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF6570>
CHEMBL287561,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2noc(Cc3cccc(F)c3)n2)cc1,5.301029995663981,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF65E0>
CHEMBL32891,NC(c1ccc(F)cc1)c1nc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)no1,5.3979400086720375,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF6650>
CHEMBL286437,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2noc(Cc3ccc4ccccc4c3)n2)cc1,6.259637310505756,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF66C0>
CHEMBL285001,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2noc(Cc3ccc(F)c(F)c3)n2)cc1,5.638272163982407,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF6730>
CHEMBL34406,COc1ccc(OCc2nc(-c3ccc(S(=O)(=O)Nc4ccc(CCNC[C@H](O)c5cccnc5)cc4)cc3)no2)cc1,5.698970004336019,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF67A0>
CHEMBL32418,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2noc(COc3ccc(C4N=NN=N4)cc3)n2)cc1,5.045757490560675,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF6810>
CHEMBL286231,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2noc(COc3ccccc3O)n2)cc1,5.096910013008056,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF6880>
CHEMBL405245,CNC(=O)NC(c1ccc(F)cc1)c1nc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)no1,5.346787486224656,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF68F0>
CHEMBL285704,CC(=O)Nc1ccc(OCc2nc(-c3ccc(S(=O)(=O)Nc4ccc(CCNC[C@H](O)c5cccnc5)cc4)cc3)no2)cc1,5.698970004336019,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF6960>
CHEMBL34441,CS(=O)(=O)Nc1ccc(Cc2nc(-c3ccc(S(=O)(=O)Nc4ccc(CCNC[C@H](O)c5cccnc5)cc4)cc3)no2)cc1,5.698970004336019,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF69D0>
CHEMBL163153,CS(=O)(=O)Nc1ccc(CNCC2CN(c3ccccc3)CCN2)cc1,5.522878745280337,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF6A40>
CHEMBL350581,CS(=O)(=O)Nc1ccc(OCC2CN(c3ccccc3)CCN2)cc1,5.481486060122113,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF6AB0>
CHEMBL312074,CCCCCCNC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(-c3ccc(OCC4NCCc5cc(O)c(O)cc54)cc3)cc2)cc1,5.698970004336019,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF6B20>
CHEMBL307647,COc1c(I)cc(CC2NCCc3nc(N)sc32)cc1I,6.107905397309519,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF6B90>
CHEMBL9666,COc1ccccc1N1CCNCC1,5.698970004336019,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF6C00>
CHEMBL162182,CS(=O)(=O)Nc1ccc(NCC2CN(c3ccccc3)CCN2)cc1,5.638272163982407,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF6C70>
CHEMBL350432,CS(=O)(=O)Nc1ccc(C(=O)NCC2CN(c3cccc(Cl)c3)CCN2)cc1,5.958607314841775,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF6CE0>
CHEMBL59597,COc1cccc(N2CCNCC2)c1,5.096910013008056,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF6D50>
CHEMBL478,Clc1cccc(N2CCNCC2)c1,5.698970004336019,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF6DC0>
CHEMBL308860,CCCCCCNC(=O)Nc1ccc(S(=O)(=O)Nc2cccc(-c3ccc(OCC4NCCc5cc(O)c(O)cc54)cc3)c2)cc1,5.187086643357144,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF6E30>
CHEMBL67998,CCCCCCNC(=O)Nc1ccc(S(=O)(=O)Nc2ccc3cc(CC4NCCc5cc(O)c(O)cc54)ccc3c2)cc1,6.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF6EA0>
CHEMBL162200,CN(c1ccc(C(=O)NCC2CN(c3ccccc3)CCN2)cc1)S(C)(=O)=O,5.958607314841775,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF6F10>
CHEMBL421871,COc1cc(-c2ccc(CC3NCCc4cc(O)c(O)cc43)cc2)cc(OC)c1OC,5.7447274948966935,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF6F80>
CHEMBL163587,COc1cccc(N2CCNC(CNC(=O)c3ccc(NS(C)(=O)=O)cc3)C2)c1,5.769551078621726,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF6FF0>
CHEMBL471,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,5.045757490560675,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF7060>
CHEMBL350847,O=C(NCC1CN(c2ccccc2)CCN1)c1ccc(-n2ccnc2)cc1,6.267606240177032,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF70D0>
CHEMBL162513,CS(=O)(=O)Nc1ccc(C(=O)NCC2CN(c3ccccc3)CCN2)cc1,6.795880017344075,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF7140>
CHEMBL165901,O=C(NCC1CN(c2ccccc2)CCN1)c1ccccc1,6.167491087293763,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF71B0>
CHEMBL308126,CCCCCCNC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(OCC3NCCc4cc(O)c(O)cc43)cc2)cc1,6.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF7220>
CHEMBL349978,COc1ccccc1N1CCNC(CNC(=O)c2ccc(NS(C)(=O)=O)cc2)C1,6.638272163982407,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF7290>
CHEMBL74085,CCCCCCNC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CC3NCCc4cc(O)c(O)cc43)cc2)cc1,5.920818753952375,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF7300>
CHEMBL61962,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(-c3ccc(O)cc3)cs2)cc1,5.958607314841775,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF7370>
CHEMBL61429,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(Cc2nc(Cc3ccc4ccccc4c3)cs2)cc1,5.6020599913279625,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF73E0>
CHEMBL82296,CCCCCCN1CCN(c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)C1=O,5.301029995663981,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF7450>
CHEMBL58798,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(-c3ccc(F)cc3)cs2)cc1,5.823908740944319,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF74C0>
CHEMBL291594,CC(=O)Nc1ccc(-c2csc(-c3ccc(S(=O)(=O)Nc4ccc(CCNC[C@H](O)c5cccnc5)cc4)cc3)n2)cc1,6.017728766960431,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF7530>
CHEMBL418308,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(Cc3ccc4ccccc4c3)cs2)cc1,5.481486060122113,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF75A0>
CHEMBL350590,O=C1N(CCC2CCCCC2)CCN1c1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)cc1,5.3979400086720375,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF7610>
CHEMBL294172,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(CCCC3CCCC3)cs2)cc1,5.154901959985743,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF7680>
CHEMBL294753,CC(C)(C)c1ccc(-c2csc(-c3ccc(S(=O)(=O)Nc4ccc(CCNC[C@H](O)c5cccnc5)cc4)cc3)n2)cc1,5.795880017344075,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF76F0>
CHEMBL165177,O=C1N(CCCC2CCCCC2)CCN1c1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)cc1,6.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF7760>
CHEMBL60281,CCCCCCCCc1csc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)n1,5.431798275933005,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF77D0>
CHEMBL291593,CCCCCCCCc1csc(Cc2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)n1,6.070581074285707,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF7840>
CHEMBL83753,CCCCCCCCn1ccn(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)c1=O,5.259637310505756,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF78B0>
CHEMBL59270,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(CCc3ccccc3)cs2)cc1,5.045757490560675,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF7920>
CHEMBL349651,O=c1n(CCCC2CCCC2)ccn1-c1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)cc1,5.275724130399211,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF7990>
CHEMBL84190,CCCCCCCCN1CCN(c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)C1=O,6.236572006437063,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF7A00>
CHEMBL430594,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(Cc3ccc(F)cc3)cs2)cc1,5.522878745280337,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF7A70>
CHEMBL166188,O=C1N(CCCc2ccccc2)CCN1c1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)cc1,5.3979400086720375,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF7AE0>
CHEMBL350931,O=C1N(Cc2ccc(F)c(F)c2)CCN1c1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)cc1,5.301029995663981,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF7B50>
CHEMBL22317,O=C1N(CCCC2CCCC2)CCN1c1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)cc1,5.619788758288394,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF7BC0>
CHEMBL165513,CCCCCCCN1CCN(c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)C1=O,5.522878745280337,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF7C30>
CHEMBL294492,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(-c3cccnc3)cs2)cc1,5.154901959985743,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF7CA0>
CHEMBL293994,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(-c3ccc(F)c(F)c3)cs2)cc1,5.769551078621726,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF7D10>
CHEMBL433248,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(-c3ccccn3)cs2)cc1,5.187086643357144,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF7D80>
CHEMBL292598,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(-c3ccc4ncccc4c3)cs2)cc1,5.221848749616356,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF7DF0>
CHEMBL351596,CCCCC(C)(C)CN1CCN(c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)C1=O,5.070581074285707,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF7E60>
CHEMBL162043,O=C1N(CCCc2ccc(Cl)cc2)CCN1c1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)cc1,5.698970004336019,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF7ED0>
CHEMBL331744,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(-c3ccc(OC(F)(F)F)cc3)cs2)cc1,5.075720713938118,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF7F40>
CHEMBL111201,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(-c3ccc(C(F)(F)F)cc3)cs2)cc1,5.638272163982407,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF8040>
CHEMBL293994,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(-c3ccc(F)c(F)c3)cs2)cc1,5.769551078621726,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF80B0>
CHEMBL338794,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(-c3cccc(C(F)(F)F)c3)cs2)cc1,5.7447274948966935,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF8120>
CHEMBL333417,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(-c3ccccc3C(F)(F)F)cs2)cc1,5.721246399047171,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF8190>
CHEMBL338976,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(-c3ccc(F)cc3F)cs2)cc1,5.6020599913279625,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF8200>
CHEMBL125963,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(-c3cccc(F)c3F)cs2)cc1,5.585026652029182,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF8270>
CHEMBL338216,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(-c3cc(F)c(F)c(F)c3)cs2)cc1,5.698970004336019,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF82E0>
CHEMBL24,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,8.752026733638193,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF8350>
CHEMBL198949,CC(=O)Nc1cc(Cl)ccc1/C=C/C(=O)N1CCN(Cc2ccc(F)cc2)C[C@H]1C,6.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF83C0>
CHEMBL461571,Cc1c(C(=O)c2ccc(Cl)cc2)c2ccc(OC(F)(F)F)cc2n1Cc1cccc(O[C@H](C)C(=O)O)c1,5.39040559077478,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF8430>
CHEMBL24,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,6.221848749616356,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF84A0>
CHEMBL24,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,5.7594507517174005,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF8510>
CHEMBL584554,CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C(=O)Nc2ccccc2)C1,5.239577516576788,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF8580>
CHEMBL111201,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(-c3ccc(C(F)(F)F)cc3)cs2)cc1,5.638272163982407,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF85F0>
CHEMBL1085898,O=C(Cc1ccccc1)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,5.522878745280337,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF8660>
CHEMBL1084667,O=C(Cc1n[nH]c2ccccc12)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,5.017728766960431,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF86D0>
CHEMBL1089386,O=C(Cn1cc2ccccc2n1)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,5.508638306165727,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF8740>
CHEMBL1089387,O=C(Cn1nc2ccccc2n1)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,5.119186407719209,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF87B0>
CHEMBL1089725,O=C(Cc1nc2ccccc2o1)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,6.221848749616356,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF8820>
CHEMBL1090425,Nc1nc(CC(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)cs1,5.080921907623926,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF8890>
CHEMBL1090746,O=C(Cc1csc(-c2ccccc2)n1)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,5.823908740944319,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF8900>
CHEMBL1084137,O=C(Cc1nc(-c2ccccc2)cs1)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,5.958607314841775,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF8970>
CHEMBL1085444,O=C(CN1CC(c2ccccc2)CC1=O)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,5.853871964321762,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF89E0>
CHEMBL1077238,O=C(Cn1cnc2ccccc2c1=O)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,5.468521082957745,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF8A50>
CHEMBL1084144,O=C(Cn1c(=O)ncc2ccccc21)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,5.522878745280337,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF8AC0>
CHEMBL1084145,Cc1sc2ncn(CC(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)c(=O)c2c1C,5.443697499232712,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF8B30>
CHEMBL1085693,O=C(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1nc2ccccc2[nH]1,5.0655015487564325,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF8BA0>
CHEMBL1085928,O=C(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)OCc1nc2ccccc2[nH]1,6.075720713938118,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF8C10>
CHEMBL1089052,CNc1nc(CC(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)cs1,6.154901959985743,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF8C80>
CHEMBL1089396,O=C(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1cccc(-c2ccccc2)c1,5.309803919971486,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF8CF0>
CHEMBL1089734,O=C(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2ccccc2)cc1,5.721246399047171,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF8D60>
CHEMBL1083831,O=C(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccccc1-c1nc2ccccc2s1,5.301029995663981,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF8DD0>
CHEMBL1083832,O=C(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccccc1C1CCCCC1,5.221848749616356,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF8E40>
CHEMBL1078465,O=C(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccccc1CCc1ccccc1,5.619788758288394,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF8EB0>
CHEMBL1078575,O=C(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccccc1-c1nc2ccccc2[nH]1,5.769551078621726,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF8F20>
CHEMBL1078495,O=C(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccccc1COc1ccccc1,5.008773924307505,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF8F90>
CHEMBL1078576,O=C(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1cccc(-c2ncc[nH]2)c1,5.3872161432802645,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF9000>
CHEMBL1078749,O=C(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1cccc(CCc2ccccc2)c1,5.3979400086720375,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF9070>
CHEMBL1078695,O=C(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(CCc2ccccc2)cc1,5.721246399047171,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF90E0>
CHEMBL1214998,c1cc2c(N3CCNCC3)nc(-c3ccnc(NC4CCCCC4)c3)cc2cn1,5.628747370875061,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF9150>
CHEMBL1214999,NC(=O)c1cc(-c2ccnc(NC3CCCCC3)c2)nc(N2CCNCC2)c1,5.080921907623926,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF91C0>
CHEMBL1278088,Nn1c(CCCCN2CCN(c3ccc4ccccc4n3)CC2)nc2c(c1=O)CCCC2,6.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF9230>
CHEMBL24,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,5.785156151952302,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF92A0>
CHEMBL1807874,CN(CCOCCCNC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12)CCc1ccccc1,6.399996913372259,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF9310>
CHEMBL1807873,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCOCCNCCc3cccc(Cl)c3Cl)c2s1,7.299988937677887,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF9380>
CHEMBL1807872,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCOCCNCCc3cccc(Cl)c3)c2s1,7.199970640755866,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF93F0>
CHEMBL1807871,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCNCCc3cccc(Cl)c3Cl)c2s1,7.100015437450609,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF9460>
CHEMBL1807870,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCNCCc3ccccc3Cl)c2s1,7.400007822415902,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF94D0>
CHEMBL1807869,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCNCCc3cccc(Cl)c3)c2s1,6.900008766455316,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF9540>
CHEMBL1807832,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCOCCCNCCc3cccc(Cl)c3)c2s1,7.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF95B0>
CHEMBL1807831,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCS(=O)(=O)CCCNCCc3cccc(Cl)c3)c2s1,6.0999990348465305,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF9620>
